intercept p-values,x1 p-values
0.027457865546088825,0.4110847140057926
0.10071746064991301,0.8471481779176919
0.7110551621400856,0.045380505229859626
0.48640777817198266,0.5510101200369116
0.7086489180079555,0.19147619531334925
0.35572198262879595,0.27603074565694696
0.022114954342368126,0.3948699627012511
0.567041573044706,0.2462809363925963
0.14233804090781207,0.8667410116434953
0.5689257765308108,0.01782869128866643
0.2888134089955827,0.8130141440692329
0.9813197914642697,0.9320555575439917
0.7763949501217253,0.1804217834281725
0.651702682716667,0.3409318700232047
0.8555775500401944,0.4174270391963172
0.5355355799347721,0.49373533610230336
0.7162609401067128,0.7804392158164121
0.0038345843938504738,0.2533579638560437
0.08511924041139904,0.5769230779705865
0.16076364681747057,0.5045102797909675
0.1903782440770807,0.4939463759325168
0.9663018277009405,0.4086011995142137
0.30119996493221346,0.5512445197081741
0.11248328084750983,0.5130554497024951
0.8649772420546973,0.5585781054247978
0.9099674916027882,0.008210957893492656
0.23391197146911047,0.767310645854328
0.6495559247347813,0.1545045229593043
0.7532894296434886,0.12599943549243825
0.023465837020828374,0.6940400464270473
0.11321921971781601,0.15648566855793886
0.04477547778935546,0.042371782194613426
0.18920214669962732,0.6980845830462776
0.8968833708019122,0.35511067673031693
0.011161595847766988,0.8814924955221622
0.4658285686139625,0.6117233719321964
0.4348310833743678,0.40732154320254865
0.35581078327743443,0.8816358364740784
0.572227805194481,0.20891937185851206
0.18931522839378367,0.43508747963875305
0.6888746232372382,0.6558027187730255
0.7572042561721136,0.0039268649850728405
0.15075687949750166,0.11893369615750922
0.10722935356825566,0.02930340203114853
0.4866405060511487,0.23325308364326647
0.489360129459085,0.0530998869749911
0.1506345699942949,0.8477820852634601
0.5476038036953957,0.13916431961529246
0.08779232944032128,0.8755198273764006
0.8964964087122048,0.8644157240248629
0.05508727067555367,0.545613656070794
0.3171766896981645,0.5978505388525082
0.8369370820018478,0.8196460218486832
0.002245503201398631,6.0400806406397297e-05
0.6322222382430087,0.44779490454567805
0.5563535014880188,0.7757416092809222
0.02870877678705574,0.8367050666302583
0.02520682739639224,0.6491033727680988
0.053086709704141706,0.010608433394488198
0.804824715319355,0.6008010575664802
0.2853009529824365,0.44547886423248473
0.5374318594446854,0.02523114742959365
0.16280151171178203,0.25924484378615986
0.12321264792555003,0.6110130946728638
0.4472467245450089,0.20313452327362613
0.334720017863961,0.026347117841168805
0.42087057216152024,0.04853029353864262
0.3275706063711572,0.09324230854595028
0.5147636510914234,0.06469605345835863
0.39498048310825185,0.004397811403230357
0.391858778982178,0.09979323922280642
0.15625553084286475,0.55968331910807
0.02764457912399827,0.05464171752845602
0.16593388920951513,0.3718385180104845
0.05741845469967958,0.06111395081334451
0.18485935138201492,0.4219840010530125
0.5098492969390949,0.9355496269568713
0.20368936239301172,0.02893456706245404
0.6245363194527791,0.012419277737053631
0.8464501079908892,0.30093946462174426
0.08933098073043783,0.06926684266209682
0.022140013639127796,0.997252779614657
0.03268859538319821,0.6975922318840168
0.41599672743628124,0.04024775770781259
0.22769190199429168,0.03134658547695348
0.07545590701068956,0.9515113761999813
0.03069152155975286,0.16125028149236442
0.9891270170432825,0.3686829094972637
0.9571588893078101,0.9556230839379145
0.15245032143814596,0.11618177135022308
0.3738611742144178,0.0782207686608062
0.012277045522061625,0.8687306832279942
0.7298604747283699,0.003321854177725832
0.19563200079905574,0.6109818529489679
0.35589772780326123,0.833986399090549
0.0002406269378131972,0.922891304204642
0.5995418124589361,0.927344866899389
0.7768022887436574,0.023713150581977135
0.3777885847388862,0.46339777252337566
0.802914113918789,0.09977060706460461
0.016169787134272123,0.3225207905455957
0.8027779238980307,0.055413831174459395
0.43708970116280554,0.028420236983536788
0.042712882329306895,0.3406417280223495
0.8438002615750764,0.15600202063456492
0.6834544797032696,0.012896060050246344
0.08992994808701253,0.8707318001732608
0.1814751633800522,0.9267035214378131
0.6162941929503856,0.10136780586103848
0.7946534062669008,0.7659157427393622
0.04387720792125707,0.23152941924171744
0.4906624462840191,0.16100948367771528
0.18001251537056362,0.4017006438164574
0.2881887251653019,0.6496442526745213
0.5061589222887006,0.7945257550021722
0.1368173168834159,0.1132217601832346
0.02518770773758139,0.10508378528196237
0.21778982404778402,0.4592097924358154
0.3328476922004654,0.9709866745424839
0.019900503465886524,0.5936693069527144
0.23801986973438305,0.9486877944623222
0.7803188954336043,0.21327985588929466
0.053780950102297796,0.00014562648476848823
0.4623589183156296,0.05795960770072644
0.029047738755989212,0.886088142252421
0.7660428082269642,0.12956556665040145
0.5640496573128038,0.6221220212697264
0.4292388006610568,0.5292421106626777
0.2672074830261222,0.7098930779519443
0.7730510013355512,0.042229914778143314
0.2900354543262592,0.15090819258891902
0.6296928900378874,0.5916607390737727
0.9307084295435721,0.5479833153208011
0.3286464148408379,0.043562973273338385
0.014990454883933387,0.20105443004545331
0.0026819449916366447,0.8889695490656639
0.5578783353432468,0.10085073250803149
0.21045046152303326,0.5622903410604683
0.29279388128460127,0.03437280090187151
0.4410694899368537,0.5650131292083211
0.9016803633135634,0.9544835781438403
0.5738158909710551,0.0007020942135839236
0.4589343205774179,0.6671095896823284
0.09534920051652071,0.5414382257578707
0.2384426056781671,0.8708768967168807
0.0534185917888753,0.9681879967796072
0.1481898012845007,0.49747302109021596
0.667841686439693,0.17587918028720206
0.6292687647557581,0.05971807816577015
0.0004324328442460335,0.8522361652155078
0.3435382522269831,0.6163672722555931
0.23714733385318187,0.8532578457487315
0.6956584213716408,0.4352803015435577
0.9113660407512529,0.805380370701452
0.7120555900854753,0.01648850548557308
0.29851336003681195,0.8261533202552255
0.1884244643999371,0.524254033465877
0.3803100669216829,0.24292864658705238
0.8462470218736683,0.8388322608246674
0.773756233194704,0.10572657652302486
0.9213002931412158,0.7928305205030588
0.2538360027659542,0.08949255025994869
0.5808663589569167,0.0712942762159438
0.5630917906276067,0.16699751224281068
0.6914292598916412,0.2757169177836539
0.8981948929936722,0.8884940243950041
0.3454784261769791,0.14806382489089898
0.6346061707583215,0.07625432213360564
0.5217006152676831,0.08525979926652763
0.9948721438291296,0.005006666448334391
0.09028597664070967,0.5922728329416681
0.13575429654136636,0.3130142180897766
0.2907755474973307,0.06277388947642984
0.1670591053416377,0.18535365020189165
0.8460036779002906,0.559247763180063
0.8490594406255648,0.9604763367600633
0.004010425717567074,0.24000315257003546
0.2624622816241968,0.6714982454324747
0.006300811804652173,0.32227354290780297
0.5518522372546595,0.15588735732507977
0.7122867406931616,0.1826945193208661
0.07261174564148389,0.7181744207469323
0.14457217540184686,0.2487782997289758
0.5853961975421889,0.32906434912912486
0.9506507105064683,0.9326476392750965
0.9994592837628953,0.3720468207102646
0.13688868092592069,0.5108132875821695
0.43797947224260747,0.3934526153581127
0.8976836068569071,0.2962858510974016
0.004648445281810669,0.41861652974354835
0.1688692840215018,0.00063689669898537
0.049289365324751554,0.34996672484246194
0.07674309833313497,0.7254390900495025
0.30705052093269514,0.3801401350320006
0.14022048297940634,0.48486936264191993
0.01592958944429813,0.08881099451086256
0.9414561165873819,0.7122833272220632
0.6150043870340429,0.9021345855768914
0.9890791503394184,0.3720157612412659
0.3187605308712693,0.7572506077239666
0.036832147240204935,0.32195004756729706
0.6400650580377156,0.45275625952198506
0.6973094852880848,0.19859570191806042
0.05734398007760788,0.20341036037086435
0.24366591009747485,0.014627959538940097
0.18789119449447633,0.13471546522016717
0.6228959918344882,0.08469116266790878
0.5608371785580326,0.9826084225535888
0.1694057906412686,0.699504875184866
0.0789550287857148,0.05796071636192108
0.20663888669363462,0.40987797836406825
0.16570600845343209,0.12695377531593527
0.5305742442578533,0.36701270067858394
0.04029612876336077,0.0787448884144289
0.025989891016442234,0.16623164617959774
0.0202422628869682,0.7363271559160038
0.684920264843208,0.7888895229087309
0.9862519391008191,0.03475027862253296
0.1177091973281546,0.5528907690669429
0.9980858360020494,0.4811370188052281
0.8151130370074533,0.22178567160796991
0.06928630218676973,0.5189959120810408
0.452499493610225,0.03579989800122008
0.6691397574970137,0.7877840381418433
0.49568069343776855,0.013232593498046815
0.02085598596080975,0.9830768658663405
0.001219301233454164,0.6271839866404719
0.5058902111095285,0.05842059687311023
0.20265548005508782,0.41188476582355216
0.426009081258068,0.7467710383363744
0.6894114405875111,0.48923267422296457
0.04662848022644437,0.977263180986095
0.00377719491812074,0.006909996916328683
0.970646704239994,0.30459806675851275
0.3462661925428355,0.37661155150427383
0.31634116774484,0.43053071425448364
0.08611360331357835,0.33885784857480117
0.057654900300906815,0.018801706282951487
0.09388011433162931,0.6320114167686229
0.006010130481640805,0.06555406330073953
0.000865575277931133,0.6603118663001131
0.8439659512852484,0.19822384067446197
0.36396820037366384,0.09808369171430578
0.8941985936609014,0.28186203676376786
0.15719678402175696,0.41256125855837755
0.6781734898502345,0.013923479344472215
0.9412691864918769,0.371278568306888
0.3875235788943441,0.7637976603360388
0.2067938332571666,0.509562149156426
0.6460717621758587,0.012626384160941993
0.5993673247307345,0.007002036951969748
0.6819283030536205,0.0020399281991661917
0.8014655755289303,0.35243334780515356
0.5330925935354571,0.04229222558386272
0.009177894071892685,0.9350510942634975
0.8534887458411436,0.24850189232605469
0.8396463100141182,0.514741503824315
0.03729780706088235,0.040867236090032344
0.036344290963289144,0.002932513471180182
0.2509345369048914,0.022834448995559923
0.9534356457269935,0.00023149281869636358
0.7029424370190591,0.10490543793082845
0.8963654990918087,0.49797915075557375
0.9394188942802774,0.966815738473369
0.0006463113313349071,0.8473406339593423
0.12779752543479184,0.004646429185772366
0.6773552733847479,0.015688095488618544
0.2322123552216253,0.6415418489317528
0.4960253400668335,0.07144796824020427
0.3387463050920252,0.34487543834277445
0.7434629019398027,0.20370383677175208
0.0009892745286289055,0.7817451794570034
0.42682631353488854,0.2836768936579608
0.30505621008348605,0.4291918960617652
0.4859097909568262,0.9748284795976138
0.5056119671265586,0.18830542909055237
0.6347243195114872,0.2926647861185121
0.1267955533323605,0.9959713902669622
0.5573888712377091,0.36266268315886774
0.2638555011411382,0.17570588471450055
0.7419740136168448,0.6467739630640932
0.1924016113544128,0.6504690142830645
0.26506042299481614,0.2288729242731391
0.12728254194981986,0.5122478559087955
0.5136379087092799,0.8456911797843868
0.03315404503436426,0.8128971096568001
0.17366585058705464,0.34105142720098536
0.0741086278127612,0.14205703994604701
0.69081209892764,0.0010080336848058728
0.7764424999961449,0.974391252828241
0.5573974983967143,0.392897201957647
0.15686171183440295,0.7441340008053757
0.4870252150039148,0.0627098133809037
0.4571591246123641,0.7166969126027085
0.012927599625245298,0.4086715278353372
0.08668844802184067,0.13502254231921904
0.897853387296342,0.0720292504897359
0.15257303740925202,0.03768189290547019
0.0634273013919729,0.8699961271543604
0.7119041627852969,0.5791241637513888
0.8157488264570897,0.1442849921873867
0.48392124293422745,0.005588514339684056
0.36073731708581847,0.7410829399445221
0.018594751446860534,0.6479180023327427
0.7717838001045798,0.0048103133285668075
0.13373916452723644,0.9662671657174593
0.13473580752642236,0.048755030592267
0.7295295222423899,0.18764171573436605
0.8614561067807632,0.541300417492994
0.2991829608895318,0.15238804887491053
0.24522183077459814,0.39750430179752927
0.00021328223574826243,0.042115401888006526
0.20044910607148325,0.8657074521425666
0.171944372359621,0.5674442287782413
0.8370230753980263,0.7857093531226405
0.26040826671257844,0.4923050524455834
0.009018385849359326,0.00016170997096558686
0.6244205240929154,0.2157397608558238
0.3399689962977551,0.8377220741388264
0.6556215415699345,0.5685245647544568
0.757600415374845,0.006020378444891357
0.44158817459858957,0.07390930159886563
0.941498516473714,0.36500980286262596
0.12600661574357397,0.7083120242213774
0.8619752330597866,0.8179679359417518
0.8529387871004335,0.1659042214932408
0.002232009395734655,0.1079661794778473
0.03834285551557841,0.12284232082087648
0.12350291379701527,0.1251787357936234
0.7208460475715036,0.02140710030263893
0.20268687404928565,0.1400328162153767
0.0240324898340214,0.1631753078039656
0.2062924958078889,0.8354014725722066
0.986977890242749,0.2022927015338607
0.07079627849614886,0.30631363406359
0.3642279823193679,0.1447150136351684
0.4465846323575071,0.08509117213633484
0.06841753419108364,0.8982753930928141
0.1525513875988755,0.48246200598932365
0.009433102995952783,0.6687328369963559
0.3353834736801622,0.2853089453323383
0.33181167533376654,0.22390477990668722
0.4563372118679214,0.3471876640283357
0.08101272723810113,0.13121417413623548
0.3135037530182353,0.42878585153276305
0.5550066108565193,0.0786427120574402
0.8292208941716264,0.2239808392986251
0.8546729305378467,0.02463334874082515
0.8034404363618542,0.002690555524659905
0.1545672007452781,0.21909406690005162
0.0393916147819005,0.059463962724723055
0.013679322710660632,0.0015787764373938627
0.3979199807458035,0.8865091288709491
0.36559032303389305,0.0002194442102386759
0.17618566818206916,0.9971116986364026
0.2953675513238033,0.9781451927367038
0.025681736225095588,0.5962211680208936
0.49221499089288867,0.8243781290509142
0.31590831188272805,0.43963617644788877
0.08369512429808786,0.17081732377006775
0.04910919290231911,0.15200719138470356
0.5755308600037556,0.7017442111632477
0.771630575666695,0.5203610548108921
0.019727857251769742,0.4438900508187753
0.8291998251606483,0.36398804920241834
0.654885761566194,0.11203398632567228
0.4647988868392725,0.6530182699181035
0.625795116636837,0.007203179174962049
0.7252598482133501,0.5663938598240594
0.7451603733658293,0.9873198455790128
0.4241638640846137,0.8577521981908955
0.6739050837961412,0.0176388665389793
0.6246945262470732,0.2635255596235119
0.33255444465707185,0.7316286429298127
0.033627326225418946,0.2349488987119689
0.09437735364740506,0.027878412291871872
0.7267078229232391,0.02391203504810255
0.039536094234188975,0.4227193334625392
0.6552048215684895,0.08662459573389952
0.16383614963347892,0.04886872570939076
0.6188097880338741,0.7623741117650834
0.7980112112538322,0.749793176926177
0.6004041086988166,0.9581594012980919
0.7478991985873868,0.01010007954297441
0.23485029943415747,0.00828079114751527
0.08811940603254591,0.779059374711968
0.9525020463956789,0.08484111407355634
0.8986285134719203,0.9378800754995478
0.051197804709621174,0.3289904250868303
0.8065603465250735,0.32042531562588705
0.1327448968246296,0.35527649273556394
0.4353775037565506,0.2617443914220533
0.07366968159986227,0.9389705505179794
0.1388028065178218,0.6497974544230265
0.3173764738522532,0.6983770292045552
0.8155404078232595,0.904530538729534
0.5377882636544002,0.05141942448358588
0.47985547738521017,0.19261227667997805
0.36474177116497875,0.8404483246787064
0.8271354364368515,0.09216210203399867
0.7351271160864596,0.6659220800886225
0.4996534150822032,0.1723315721532216
0.48306025242158257,0.07745461495039085
0.9266285680585178,0.0812707598472669
0.13446243120396612,0.914959805539833
0.28370018670030206,0.0011185786599760847
0.7423674539028414,0.8923082487461813
0.5032619429443717,0.44341370019292214
0.0015793362773892526,0.46791183353892707
0.8598577757624877,0.4745508386550823
0.5161663230741762,0.19721401783977666
0.49159981862837543,0.7606003872300521
0.2277074766350482,0.45636323406328194
0.33912517920482577,0.5085754108549192
0.23351525205334456,0.01098516094159203
0.7503880384044972,0.29707193384006647
0.6617142898545382,0.31180966152624723
0.37790221822590964,0.06973898837403941
0.00041671176703958447,0.4109012888653606
0.046638918071446524,0.9674009409656297
0.08254832804783324,0.8070668588068632
0.9417742664434138,0.9814510995435852
0.013898122673510666,0.424150541451183
0.5334311654250546,0.6456120601575406
0.5302493571800686,0.03462560291485423
0.8498666030763731,0.4808571150985763
0.010343107092123861,0.0954788328040788
0.18783436502406015,0.02150203686579373
0.42283295041162894,0.20626391920343734
0.4806156931445529,0.7983323179441484
0.38364284267814464,8.004480632386035e-06
0.6741244470382244,0.6080619339576303
0.8560382781457193,0.6098191800488209
0.8351489954349985,0.2588539031682604
0.6130541248216548,0.15896834679193572
0.7191319063186897,0.06715148144628222
0.6871145901140445,0.011991836655192479
0.31412840852995305,0.2160326275209422
0.5940041862204624,0.7530903521167261
